Date,Park_Name,Is_Weekend,Is_Holiday,Ticket_Price,Base_Visitors,Max_Temp,Avg_Temp,Rainfall,Adjusted_Visitors,Adjusted_Revenue,rowid
7/31/25,Universal Studios,0,0,115,35913,95,86,1.8,25857,2973596,16613
7/31/25,Islands of Adventure,0,0,115,36203,95,86,1.8,26066,2997608,16614
8/1/25,Magic Kingdom,0,0,109,62197,93,83,0.32,50380,5491373,16615
8/1/25,Hollywood Studios,0,0,102,35165,93,83,0.32,28484,2905332,16616
8/1/25,Animal Kingdom,0,0,102,31640,93,83,0.32,25628,2614097,16617
8/1/25,Epcot,0,0,102,26684,93,83,0.32,21614,2204632,16618
8/1/25,Universal Studios,0,0,115,37858,93,83,0.32,30665,3526473,16619
8/1/25,Islands of Adventure,0,0,115,33547,93,83,0.32,27173,3124903,16620
8/2/25,Magic Kingdom,1,0,109,88742,94,83,0.12,71881,7835031,16621
8/2/25,Hollywood Studios,1,0,102,36748,94,83,0.12,29766,3036120,16622
8/2/25,Animal Kingdom,1,0,102,38005,94,83,0.12,30784,3139973,16623
8/2/25,Epcot,1,0,102,39707,94,83,0.12,32163,3280592,16624
8/2/25,Universal Studios,1,0,115,40727,94,83,0.12,32989,3793720,16625
8/2/25,Islands of Adventure,1,0,115,39540,94,83,0.12,32027,3683151,16626
8/3/25,Magic Kingdom,1,0,109,86818,95,84,0.0,78136,8516846,16627
8/3/25,Hollywood Studios,1,0,102,36480,95,84,0.0,32832,3348864,16628
8/3/25,Animal Kingdom,1,0,102,32748,95,84,0.0,29473,3006266,16629
8/3/25,Epcot,1,0,102,44961,95,84,0.0,40465,4127420,16630
8/3/25,Universal Studios,1,0,115,51055,95,84,0.0,45950,5284193,16631
8/3/25,Islands of Adventure,1,0,115,40256,95,84,0.0,36230,4166496,16632
8/4/25,Magic Kingdom,0,0,109,62531,96,85,0.65,45022,4907433,16633
8/4/25,Hollywood Studios,0,0,102,36184,96,85,0.65,26052,2657353,16634
8/4/25,Animal Kingdom,0,0,102,31689,96,85,0.65,22816,2327240,16635
8/4/25,Epcot,0,0,102,27604,96,85,0.65,19875,2027238,16636
8/4/25,Universal Studios,0,0,115,40152,96,85,0.65,28909,3324586,16637
8/4/25,Islands of Adventure,0,0,115,38534,96,85,0.65,27744,3190615,16638
8/5/25,Magic Kingdom,0,0,109,62419,94,82,0.0,56177,6123304,16639
8/5/25,Hollywood Studios,0,0,102,31223,94,82,0.0,28101,2866271,16640
8/5/25,Animal Kingdom,0,0,102,30899,94,82,0.0,27809,2836528,16641
8/5/25,Epcot,0,0,102,28020,94,82,0.0,25218,2572236,16642
8/5/25,Universal Studios,0,0,115,38763,94,82,0.0,34887,4011971,16643
8/5/25,Islands of Adventure,0,0,115,29585,94,82,0.0,26627,3062048,16644
8/6/25,Magic Kingdom,0,0,109,62358,95,81,0.14,50510,5505588,16645
8/6/25,Hollywood Studios,0,0,102,33823,95,81,0.14,27397,2794456,16646
8/6/25,Animal Kingdom,0,0,102,28343,95,81,0.14,22958,2341699,16647
8/6/25,Epcot,0,0,102,26798,95,81,0.14,21706,2214051,16648
8/6/25,Universal Studios,0,0,115,36281,95,81,0.14,29388,3379575,16649
8/6/25,Islands of Adventure,0,0,115,29284,95,81,0.14,23720,2727805,16650
8/7/25,Magic Kingdom,0,0,109,61665,92,82,0.03,49949,5444403,16651
8/7/25,Hollywood Studios,0,0,102,36328,92,82,0.03,29426,3001419,16652
8/7/25,Animal Kingdom,0,0,102,30083,92,82,0.03,24367,2485457,16653
8/7/25,Epcot,0,0,102,25606,92,82,0.03,20741,2115568,16654
8/7/25,Universal Studios,0,0,115,41905,92,82,0.03,33943,3903451,16655
8/7/25,Islands of Adventure,0,0,115,27073,92,82,0.03,21929,2521850,16656
8/8/25,Magic Kingdom,0,0,109,61406,91,81,0.15,49739,5421536,16657
8/8/25,Hollywood Studios,0,0,102,33405,91,81,0.15,27058,2759921,16658
8/8/25,Animal Kingdom,0,0,102,34340,91,81,0.15,27815,2837171,16659
8/8/25,Epcot,0,0,102,26678,91,81,0.15,21609,2204136,16660
8/8/25,Universal Studios,0,0,115,35528,91,81,0.15,28778,3309433,16661
8/8/25,Islands of Adventure,0,0,115,33825,91,81,0.15,27398,3150799,16662
8/9/25,Magic Kingdom,1,0,109,76973,89,79,0.0,69276,7551051,16663
8/9/25,Hollywood Studios,1,0,102,37011,89,79,0.0,33310,3397610,16664
8/9/25,Animal Kingdom,1,0,102,38914,89,79,0.0,35023,3572305,16665
8/9/25,Epcot,1,0,102,43367,89,79,0.0,39030,3981091,16666
8/9/25,Universal Studios,1,0,115,41485,89,79,0.0,37337,4293698,16667
8/9/25,Islands of Adventure,1,0,115,37901,89,79,0.0,34111,3922754,16668
8/10/25,Magic Kingdom,1,0,109,78838,91,79,0.01,63859,6960607,16669
8/10/25,Hollywood Studios,1,0,102,44235,91,79,0.01,35830,3654696,16670
8/10/25,Animal Kingdom,1,0,102,30636,91,79,0.01,24815,2531146,16671
8/10/25,Epcot,1,0,102,39861,91,79,0.01,32287,3293316,16672
8/10/25,Universal Studios,1,0,115,50543,91,79,0.01,40940,4708080,16673
8/10/25,Islands of Adventure,1,0,115,37301,91,79,0.01,30214,3474588,16674
8/11/25,Magic Kingdom,0,0,109,63422,94,81,0.0,57080,6221698,16675
8/11/25,Hollywood Studios,0,0,102,30650,94,81,0.0,27585,2813670,16676
8/11/25,Animal Kingdom,0,0,102,30440,94,81,0.0,27396,2794392,16677
8/11/25,Epcot,0,0,102,28009,94,81,0.0,25208,2571226,16678
8/11/25,Universal Studios,0,0,115,36933,94,81,0.0,33240,3822566,16679
8/11/25,Islands of Adventure,0,0,115,27267,94,81,0.0,24540,2822135,16680
8/12/25,Magic Kingdom,0,0,109,62883,94,83,0.04,50935,5551940,16681
8/12/25,Hollywood Studios,0,0,102,36283,94,83,0.04,29389,2997701,16682
8/12/25,Animal Kingdom,0,0,102,26276,94,83,0.04,21284,2170923,16683
8/12/25,Epcot,0,0,102,29934,94,83,0.04,24247,2473147,16684
8/12/25,Universal Studios,0,0,115,36563,94,83,0.04,29616,3405843,16685
8/12/25,Islands of Adventure,0,0,115,39889,94,83,0.04,32310,3715660,16686
8/13/25,Magic Kingdom,0,0,109,62472,95,85,0.0,56225,6128503,16687
8/13/25,Hollywood Studios,0,0,102,32315,95,85,0.0,29084,2966517,16688
8/13/25,Animal Kingdom,0,0,102,27475,95,85,0.0,24728,2522205,16689
8/13/25,Epcot,0,0,102,28582,95,85,0.0,25724,2623828,16690
8/13/25,Universal Studios,0,0,115,41367,95,85,0.0,37230,4281485,16691
8/13/25,Islands of Adventure,0,0,115,32860,95,85,0.0,29574,3401010,16692
8/14/25,Magic Kingdom,0,0,109,62714,96,86,0.25,50798,5537019,16693
8/14/25,Hollywood Studios,0,0,102,34090,96,86,0.25,27613,2816516,16694
8/14/25,Animal Kingdom,0,0,102,32929,96,86,0.25,26672,2720594,16695
8/14/25,Epcot,0,0,102,29108,96,86,0.25,23577,2404903,16696
8/14/25,Universal Studios,0,0,115,35404,96,86,0.25,28677,3297883,16697
8/14/25,Islands of Adventure,0,0,115,32346,96,86,0.25,26200,3013030,16698
8/15/25,Magic Kingdom,0,0,109,61706,95,84,0.14,49982,5448023,16699
8/15/25,Hollywood Studios,0,0,102,36811,95,84,0.14,29817,3041325,16700
8/15/25,Animal Kingdom,0,0,102,28554,95,84,0.14,23129,2359131,16701
8/15/25,Epcot,0,0,102,26499,95,84,0.14,21464,2189347,16702
8/15/25,Universal Studios,0,0,115,42423,95,84,0.14,34363,3951702,16703
8/15/25,Islands of Adventure,0,0,115,31204,95,84,0.14,25275,2906653,16704
8/16/25,Magic Kingdom,1,0,109,84059,95,86,0.0,75653,8246188,16705
8/16/25,Hollywood Studios,1,0,102,40196,95,86,0.0,36176,3689993,16706
8/16/25,Animal Kingdom,1,0,102,33746,95,86,0.0,30371,3097883,16707
8/16/25,Epcot,1,0,102,38998,95,86,0.0,35098,3580016,16708
8/16/25,Universal Studios,1,0,115,41246,95,86,0.0,37121,4268961,16709
8/16/25,Islands of Adventure,1,0,115,35460,95,86,0.0,31914,3670110,16710
8/17/25,Magic Kingdom,1,0,109,81889,93,83,0.52,58960,6426649,16711
8/17/25,Hollywood Studios,1,0,102,41271,93,83,0.52,29715,3030942,16712
8/17/25,Animal Kingdom,1,0,102,35845,93,83,0.52,25808,2632457,16713
8/17/25,Epcot,1,0,102,37191,93,83,0.52,26778,2731307,16714
8/17/25,Universal Studios,1,0,115,51031,93,83,0.52,36742,4225367,16715
8/17/25,Islands of Adventure,1,0,115,43133,93,83,0.52,31056,3571412,16716
8/18/25,Magic Kingdom,0,0,109,60765,95,83,0.68,43751,4768837,16717
8/18/25,Hollywood Studios,0,0,102,36516,95,83,0.68,26292,2681735,16718
8/18/25,Animal Kingdom,0,0,102,26386,95,83,0.68,18998,1937788,16719
8/18/25,Epcot,0,0,102,25166,95,83,0.68,18120,1848191,16720
8/18/25,Universal Studios,0,0,115,38930,95,83,0.68,28030,3223404,16721
8/18/25,Islands of Adventure,0,0,115,26042,95,83,0.68,18750,2156278,16722
8/19/25,Magic Kingdom,0,0,109,62729,93,82,0.14,50810,5538343,16723
8/19/25,Hollywood Studios,0,0,102,30910,93,82,0.14,25037,2553784,16724
8/19/25,Animal Kingdom,0,0,102,26907,93,82,0.14,21795,2223056,16725
8/19/25,Epcot,0,0,102,25127,93,82,0.14,20353,2075993,16726
8/19/25,Universal Studios,0,0,115,40233,93,82,0.14,32589,3747704,16727
8/19/25,Islands of Adventure,0,0,115,39049,93,82,0.14,31630,3637414,16728
8/20/25,Magic Kingdom,0,0,109,61881,92,83,0.39,50124,5463473,16729
8/20/25,Hollywood Studios,0,0,102,34615,92,83,0.39,28038,2859891,16730
8/20/25,Animal Kingdom,0,0,102,28884,92,83,0.39,23396,2386396,16731
8/20/25,Epcot,0,0,102,27983,92,83,0.39,22666,2311955,16732
8/20/25,Universal Studios,0,0,115,38317,92,83,0.39,31037,3569229,16733
8/20/25,Islands of Adventure,0,0,115,31388,92,83,0.39,25424,2923792,16734
8/21/25,Magic Kingdom,0,0,109,60928,94,82,1.15,43868,4781629,16735
8/21/25,Hollywood Studios,0,0,102,35034,94,82,1.15,25224,2572897,16736
8/21/25,Animal Kingdom,0,0,102,27320,94,82,1.15,19670,2006381,16737
8/21/25,Epcot,0,0,102,25394,94,82,1.15,18284,1864935,16738
8/21/25,Universal Studios,0,0,115,42463,94,82,1.15,30573,3515936,16739
8/21/25,Islands of Adventure,0,0,115,25541,94,82,1.15,18390,2114795,16740
8/22/25,Magic Kingdom,0,0,109,64433,89,79,0.2,52191,5688790,16741
8/22/25,Hollywood Studios,0,0,102,34209,89,79,0.2,27709,2826348,16742
8/22/25,Animal Kingdom,0,0,102,26195,89,79,0.2,21218,2164231,16743
8/22/25,Epcot,0,0,102,28292,89,79,0.2,22917,2337485,16744
8/22/25,Universal Studios,0,0,115,36191,89,79,0.2,29315,3371192,16745
8/22/25,Islands of Adventure,0,0,115,34016,89,79,0.2,27553,3168590,16746
8/23/25,Magic Kingdom,1,0,109,80579,87,79,0.61,58017,6323840,16747
8/23/25,Hollywood Studios,1,0,102,39028,87,79,0.61,28100,2866216,16748
8/23/25,Animal Kingdom,1,0,102,39187,87,79,0.61,28215,2877893,16749
8/23/25,Epcot,1,0,102,42344,87,79,0.61,30488,3109743,16750
8/23/25,Universal Studios,1,0,115,47545,87,79,0.61,34232,3936726,16751
8/23/25,Islands of Adventure,1,0,115,44538,87,79,0.61,32067,3687746,16752
8/24/25,Magic Kingdom,1,0,109,81426,88,79,0.01,65955,7189102,16753
8/24/25,Hollywood Studios,1,0,102,37983,88,79,0.01,30766,3138155,16754
8/24/25,Animal Kingdom,1,0,102,34028,88,79,0.01,27563,2811393,16755
8/24/25,Epcot,1,0,102,42489,88,79,0.01,34416,3510441,16756
8/24/25,Universal Studios,1,0,115,44439,88,79,0.01,35996,4139493,16757
8/24/25,Islands of Adventure,1,0,115,40788,88,79,0.01,33038,3799402,16758
8/25/25,Magic Kingdom,0,0,109,60220,87,79,0.0,54198,5907582,16759
8/25/25,Hollywood Studios,0,0,102,34104,87,79,0.0,30694,3130747,16760
8/25/25,Animal Kingdom,0,0,102,25283,87,79,0.0,22755,2320979,16761
8/25/25,Epcot,0,0,102,29332,87,79,0.0,26399,2692678,16762
8/25/25,Universal Studios,0,0,115,40628,87,79,0.0,36565,4204998,16763
8/25/25,Islands of Adventure,0,0,115,28407,87,79,0.0,25566,2940125,16764
8/26/25,Magic Kingdom,0,0,109,64259,88,79,0.01,52050,5673427,16765
8/26/25,Hollywood Studios,0,0,102,35981,88,79,0.01,29145,2972750,16766
8/26/25,Animal Kingdom,0,0,102,28071,88,79,0.01,22738,2319226,16767
8/26/25,Epcot,0,0,102,25995,88,79,0.01,21056,2147707,16768
8/26/25,Universal Studios,0,0,115,42683,88,79,0.01,34573,3975921,16769
8/26/25,Islands of Adventure,0,0,115,35953,88,79,0.01,29122,3349022,16770
8/27/25,Magic Kingdom,0,0,109,62133,94,81,1.03,44736,4876198,16771
8/27/25,Hollywood Studios,0,0,102,37193,94,81,1.03,26779,2731454,16772
8/27/25,Animal Kingdom,0,0,102,30402,94,81,1.03,21889,2232723,16773
8/27/25,Epcot,0,0,102,27611,94,81,1.03,19880,2027752,16774
8/27/25,Universal Studios,0,0,115,42766,94,81,1.03,30792,3541025,16775
8/27/25,Islands of Adventure,0,0,115,34553,94,81,1.03,24878,2860988,16776
8/28/25,Magic Kingdom,0,0,109,64673,92,81,0.6,46565,5075537,16777
8/28/25,Hollywood Studios,0,0,102,39145,92,81,0.6,28184,2874809,16778
8/28/25,Animal Kingdom,0,0,102,25000,92,81,0.6,18000,1836000,16779
8/28/25,Epcot,0,0,102,26196,92,81,0.6,18861,1923834,16780
8/28/25,Universal Studios,0,0,115,42756,92,81,0.6,30784,3540197,16781
8/28/25,Islands of Adventure,0,0,115,33741,92,81,0.6,24294,2793755,16782
8/29/25,Magic Kingdom,0,0,109,60083,92,80,0.0,54075,5894142,16783
8/29/25,Hollywood Studios,0,0,102,34179,92,80,0.0,30761,3137632,16784
8/29/25,Animal Kingdom,0,0,102,30928,92,80,0.0,27835,2839190,16785
8/29/25,Epcot,0,0,102,29168,92,80,0.0,26251,2677622,16786
8/29/25,Universal Studios,0,0,115,36798,92,80,0.0,33118,3808593,16787
8/29/25,Islands of Adventure,0,0,115,30209,92,80,0.0,27188,3126632,16788
8/30/25,Magic Kingdom,1,0,109,84229,92,0,0.0,72016,7849722,16789
8/30/25,Hollywood Studios,1,0,102,39283,92,0,0.0,33587,3425870,16790
8/30/25,Animal Kingdom,1,0,102,35903,92,0,0.0,30697,3131101,16791
8/30/25,Epcot,1,0,102,35284,92,0,0.0,30168,3077118,16792
8/30/25,Universal Studios,1,0,115,51741,92,0,0.0,44239,5087434,16793
8/30/25,Islands of Adventure,1,0,115,38342,92,0,0.0,32782,3769977,16794
8/31/25,Magic Kingdom,1,0,109,82127,87,0,0.12,63197,6888443,16795
8/31/25,Hollywood Studios,1,0,102,41611,87,0,0.12,32020,3266006,16796
8/31/25,Animal Kingdom,1,0,102,39015,87,0,0.12,30022,3062248,16797
8/31/25,Epcot,1,0,102,37746,87,0,0.12,29046,2962646,16798
8/31/25,Universal Studios,1,0,115,49781,87,0,0.12,38306,4405245,16799
8/31/25,Islands of Adventure,1,0,115,43755,87,0,0.12,33669,3871989,16800
9/1/25,Magic Kingdom,0,1,129,80816,87,0,0.0,69098,8913601,16801
9/1/25,Hollywood Studios,0,1,122,42566,87,0,0.0,36394,4440059,16802
9/1/25,Animal Kingdom,0,1,122,30830,87,0,0.0,26360,3215877,16803
9/1/25,Epcot,0,1,122,36670,87,0,0.0,31353,3825048,16804
9/1/25,Universal Studios,0,1,124,44547,87,0,0.0,38088,4722873,16805
9/1/25,Islands of Adventure,0,1,124,39657,87,0,0.0,33907,4204435,16806
9/2/25,Magic Kingdom,0,0,109,62331,90,0,0.0,53293,5808938,16807
9/2/25,Hollywood Studios,0,0,102,34031,90,0,0.0,29097,2967844,16808
9/2/25,Animal Kingdom,0,0,102,33673,90,0,0.0,28790,2936622,16809
9/2/25,Epcot,0,0,102,26758,90,0,0.0,22878,2333565,16810
9/2/25,Universal Studios,0,0,115,37278,90,0,0.0,31873,3665359,16811
9/2/25,Islands of Adventure,0,0,115,32681,90,0,0.0,27942,3213359,16812
9/3/25,Magic Kingdom,0,0,109,60023,91,81,0.0,54021,5888256,16813
9/3/25,Hollywood Studios,0,0,102,35733,91,81,0.0,32160,3280289,16814
9/3/25,Animal Kingdom,0,0,102,27865,91,81,0.0,25079,2558007,16815
9/3/25,Epcot,0,0,102,28147,91,81,0.0,25332,2583895,16816
9/3/25,Universal Studios,0,0,115,36841,91,81,0.0,33157,3813044,16817
9/3/25,Islands of Adventure,0,0,115,39715,91,81,0.0,35744,4110503,16818
9/4/25,Magic Kingdom,0,0,109,60141,91,81,0.0,54127,5899832,16819
9/4/25,Hollywood Studios,0,0,102,36439,91,81,0.0,32795,3345100,16820
9/4/25,Animal Kingdom,0,0,102,26750,91,81,0.0,24075,2455650,16821
9/4/25,Epcot,0,0,102,28838,91,81,0.0,25954,2647328,16822
9/4/25,Universal Studios,0,0,115,41653,91,81,0.0,37488,4311086,16823
9/4/25,Islands of Adventure,0,0,115,31876,91,81,0.0,28688,3299166,16824
9/5/25,Magic Kingdom,0,0,109,62425,90,81,0.0,56183,6123893,16825
9/5/25,Hollywood Studios,0,0,102,38406,90,81,0.0,34565,3525671,16826
9/5/25,Animal Kingdom,0,0,102,29518,90,81,0.0,26566,2709752,16827
9/5/25,Epcot,0,0,102,25029,90,81,0.0,22526,2297662,16828
9/5/25,Universal Studios,0,0,115,39564,90,81,0.0,35608,4094874,16829
9/5/25,Islands of Adventure,0,0,115,33186,90,81,0.0,29867,3434751,16830
9/6/25,Magic Kingdom,1,0,109,86492,93,81,1.21,62274,6787892,16831
9/6/25,Hollywood Studios,1,0,102,42342,93,81,1.21,30486,3109596,16832
9/6/25,Animal Kingdom,1,0,102,38624,93,81,1.21,27809,2836547,16833
9/6/25,Epcot,1,0,102,37749,93,81,1.21,27179,2772287,16834
9/6/25,Universal Studios,1,0,115,53333,93,81,1.21,38400,4415972,16835
9/6/25,Islands of Adventure,1,0,115,42338,93,81,1.21,30483,3505586,16836
9/7/25,Magic Kingdom,1,0,109,83202,92,81,2.77,59905,6529693,16837
9/7/25,Hollywood Studios,1,0,102,44306,92,81,2.77,31900,3253833,16838
9/7/25,Animal Kingdom,1,0,102,31866,92,81,2.77,22944,2340239,16839
9/7/25,Epcot,1,0,102,39708,92,81,2.77,28590,2916156,16840
9/7/25,Universal Studios,1,0,115,51591,92,81,2.77,37146,4271735,16841
9/7/25,Islands of Adventure,1,0,115,42939,92,81,2.77,30916,3555349,16842
9/8/25,Magic Kingdom,0,0,109,64352,88,79,0.0,57917,6312931,16843
9/8/25,Hollywood Studios,0,0,102,37063,88,79,0.0,33357,3402383,16844
9/8/25,Animal Kingdom,0,0,102,34211,88,79,0.0,30790,3140570,16845
9/8/25,Epcot,0,0,102,29229,88,79,0.0,26306,2683222,16846
9/8/25,Universal Studios,0,0,115,37907,88,79,0.0,34116,3923375,16847
9/8/25,Islands of Adventure,0,0,115,30353,88,79,0.0,27318,3141536,16848
9/9/25,Magic Kingdom,0,0,109,60694,87,78,2.26,43700,4763265,16849
9/9/25,Hollywood Studios,0,0,102,37593,87,78,2.26,27067,2760830,16850
9/9/25,Animal Kingdom,0,0,102,29644,87,78,2.26,21344,2177055,16851
9/9/25,Epcot,0,0,102,27787,87,78,2.26,20007,2040677,16852
9/9/25,Universal Studios,0,0,115,42897,87,78,2.26,30886,3551872,16853
9/9/25,Islands of Adventure,0,0,115,39657,87,78,2.26,28553,3283600,16854
9/10/25,Magic Kingdom,0,0,109,61430,89,78,0.01,49758,5423655,16855
9/10/25,Hollywood Studios,0,0,102,32959,89,78,0.01,26697,2723073,16856
9/10/25,Animal Kingdom,0,0,102,28762,89,78,0.01,23297,2376316,16857
9/10/25,Epcot,0,0,102,26488,89,78,0.01,21455,2188439,16858
9/10/25,Universal Studios,0,0,115,41719,89,78,0.01,33792,3886125,16859
9/10/25,Islands of Adventure,0,0,115,39338,89,78,0.01,31864,3664335,16860
9/11/25,Magic Kingdom,0,0,109,61979,89,80,0.0,55781,6080140,16861
9/11/25,Hollywood Studios,0,0,102,30771,89,80,0.0,27694,2824778,16862
9/11/25,Animal Kingdom,0,0,102,33108,89,80,0.0,29797,3039314,16863
9/11/25,Epcot,0,0,102,29539,89,80,0.0,26585,2711680,16864
9/11/25,Universal Studios,0,0,115,35294,89,80,0.0,31765,3652929,16865
9/11/25,Islands of Adventure,0,0,115,31531,89,80,0.0,28378,3263459,16866
9/12/25,Magic Kingdom,0,0,109,60041,86,79,0.0,54037,5890022,16867
9/12/25,Hollywood Studios,0,0,102,33978,86,79,0.0,30580,3119180,16868
9/12/25,Animal Kingdom,0,0,102,28172,86,79,0.0,25355,2586190,16869
9/12/25,Epcot,0,0,102,27264,86,79,0.0,24538,2502835,16870
9/12/25,Universal Studios,0,0,115,35375,86,79,0.0,31838,3661313,16871
9/12/25,Islands of Adventure,0,0,115,37896,86,79,0.0,34106,3922236,16872
9/13/25,Magic Kingdom,1,0,109,82140,87,78,0.0,73926,8057934,16873
9/13/25,Hollywood Studios,1,0,102,36267,87,78,0.0,32640,3329311,16874
9/13/25,Animal Kingdom,1,0,102,33955,87,78,0.0,30560,3117069,16875
9/13/25,Epcot,1,0,102,36953,87,78,0.0,33258,3392285,16876
9/13/25,Universal Studios,1,0,115,45190,87,78,0.0,40671,4677165,16877
9/13/25,Islands of Adventure,1,0,115,38684,87,78,0.0,34816,4003794,16878
9/14/25,Magic Kingdom,1,0,109,77085,87,78,0.0,69377,7562039,16879
9/14/25,Hollywood Studios,1,0,102,39045,87,78,0.0,35141,3584331,16880
9/14/25,Animal Kingdom,1,0,102,34098,87,78,0.0,30688,3130196,16881
9/14/25,Epcot,1,0,102,41852,87,78,0.0,37667,3842014,16882
9/14/25,Universal Studios,1,0,115,42611,87,78,0.0,38350,4410239,16883
9/14/25,Islands of Adventure,1,0,115,35579,87,78,0.0,32021,3682427,16884
9/15/25,Magic Kingdom,0,0,109,64751,90,78,0.0,58276,6352073,16885
9/15/25,Hollywood Studios,0,0,102,39968,90,78,0.0,35971,3669062,16886
9/15/25,Animal Kingdom,0,0,102,33393,90,78,0.0,30054,3065477,16887
9/15/25,Epcot,0,0,102,27423,90,78,0.0,24681,2517431,16888
9/15/25,Universal Studios,0,0,115,41298,90,78,0.0,37168,4274343,16889
9/15/25,Islands of Adventure,0,0,115,37630,90,78,0.0,33867,3894705,16890
9/16/25,Magic Kingdom,0,0,109,61268,91,80,0.09,49627,5409352,16891
9/16/25,Hollywood Studios,0,0,102,32968,91,80,0.09,26704,2723816,16892
9/16/25,Animal Kingdom,0,0,102,30404,91,80,0.09,24627,2511978,16893
9/16/25,Epcot,0,0,102,28721,91,80,0.09,23264,2372929,16894
9/16/25,Universal Studios,0,0,115,42446,91,80,0.09,34381,3953845,16895
9/16/25,Islands of Adventure,0,0,115,28833,91,80,0.09,23355,2685794,16896
9/17/25,Magic Kingdom,0,0,109,62353,86,78,0.01,50506,5505146,16897
9/17/25,Hollywood Studios,0,0,102,33255,86,78,0.01,26937,2747528,16898
9/17/25,Animal Kingdom,0,0,102,25394,86,78,0.01,20569,2098052,16899
9/17/25,Epcot,0,0,102,28096,86,78,0.01,22758,2321292,16900
9/17/25,Universal Studios,0,0,115,35418,86,78,0.01,28689,3299187,16901
9/17/25,Islands of Adventure,0,0,115,36208,86,78,0.01,29328,3372775,16902
9/18/25,Magic Kingdom,0,0,109,61464,87,78,0.0,55318,6029618,16903
9/18/25,Hollywood Studios,0,0,102,32754,87,78,0.0,29479,3006817,16904
9/18/25,Animal Kingdom,0,0,102,31179,87,78,0.0,28061,2862232,16905
9/18/25,Epcot,0,0,102,27249,87,78,0.0,24524,2501458,16906
9/18/25,Universal Studios,0,0,115,44169,87,78,0.0,39752,4571492,16907
9/18/25,Islands of Adventure,0,0,115,32435,87,78,0.0,29192,3357023,16908
9/19/25,Magic Kingdom,0,0,109,64192,90,80,0.0,57773,6297235,16909
9/19/25,Hollywood Studios,0,0,102,31314,90,80,0.0,28183,2874625,16910
9/19/25,Animal Kingdom,0,0,102,28998,90,80,0.0,26098,2662016,16911
9/19/25,Epcot,0,0,102,25299,90,80,0.0,22769,2322448,16912
9/19/25,Universal Studios,0,0,115,40775,90,80,0.0,36698,4220213,16913
9/19/25,Islands of Adventure,0,0,115,27300,90,80,0.0,24570,2825550,16914
9/20/25,Magic Kingdom,1,0,109,88049,90,80,0.0,79244,8637607,16915
9/20/25,Hollywood Studios,1,0,102,39858,90,80,0.0,35872,3658964,16916
9/20/25,Animal Kingdom,1,0,102,36461,90,80,0.0,32815,3347120,16917
9/20/25,Epcot,1,0,102,40261,90,80,0.0,36235,3695960,16918
9/20/25,Universal Studios,1,0,115,46741,90,80,0.0,42067,4837694,16919
9/20/25,Islands of Adventure,1,0,115,41781,90,80,0.0,37603,4324334,16920
9/21/25,Magic Kingdom,1,0,109,87396,91,81,0.0,78656,8573548,16921
9/21/25,Hollywood Studios,1,0,102,41514,91,81,0.0,37363,3810985,16922
9/21/25,Animal Kingdom,1,0,102,39060,91,81,0.0,35154,3585708,16923
9/21/25,Epcot,1,0,102,39880,91,81,0.0,35892,3660984,16924
9/21/25,Universal Studios,1,0,115,54895,91,81,0.0,49406,5681633,16925
9/21/25,Islands of Adventure,1,0,115,44425,91,81,0.0,39983,4597988,16926
9/22/25,Magic Kingdom,0,0,109,61202,92,81,0.0,55082,6003916,16927
9/22/25,Hollywood Studios,0,0,102,30235,92,81,0.0,27212,2775573,16928
9/22/25,Animal Kingdom,0,0,102,32157,92,81,0.0,28941,2952013,16929
9/22/25,Epcot,0,0,102,28856,92,81,0.0,25970,2648981,16930
9/22/25,Universal Studios,0,0,115,38084,92,81,0.0,34276,3941694,16931
9/22/25,Islands of Adventure,0,0,115,36666,92,81,0.0,32999,3794931,16932
9/23/25,Magic Kingdom,0,0,109,63832,92,82,0.0,57449,6261919,16933
9/23/25,Hollywood Studios,0,0,102,37920,92,82,0.0,34128,3481056,16934
9/23/25,Animal Kingdom,0,0,102,32218,92,82,0.0,28996,2957612,16935
9/23/25,Epcot,0,0,102,27514,92,82,0.0,24763,2525785,16936
9/23/25,Universal Studios,0,0,115,36275,92,82,0.0,32648,3754463,16937
9/23/25,Islands of Adventure,0,0,115,34526,92,82,0.0,31073,3573441,16938
9/24/25,Magic Kingdom,0,0,109,61253,93,81,0.0,55128,6008919,16939
9/24/25,Hollywood Studios,0,0,102,31230,93,81,0.0,28107,2866914,16940
9/24/25,Animal Kingdom,0,0,102,34698,93,81,0.0,31228,3185276,16941
9/24/25,Epcot,0,0,102,26708,93,81,0.0,24037,2451794,16942
9/24/25,Universal Studios,0,0,115,39196,93,81,0.0,35276,4056786,16943
9/24/25,Islands of Adventure,0,0,115,26374,93,81,0.0,23737,2729709,16944
9/25/25,Magic Kingdom,0,0,109,60979,94,81,0.0,54881,5982040,16945
9/25/25,Hollywood Studios,0,0,102,38557,94,81,0.0,34701,3539533,16946
9/25/25,Animal Kingdom,0,0,102,33573,94,81,0.0,30216,3082001,16947
9/25/25,Epcot,0,0,102,27836,94,81,0.0,25052,2555345,16948
9/25/25,Universal Studios,0,0,115,43380,94,81,0.0,39042,4489830,16949
9/25/25,Islands of Adventure,0,0,115,34840,94,81,0.0,31356,3605940,16950
9/26/25,Magic Kingdom,0,0,109,62492,93,82,0.0,56243,6130465,16951
